,name,mass,year,reclat,reclong
20945,Lewis Cliff 88220,5.2,1988.0,-84.28629000000001,161.3477
20946,Lewis Cliff 88221,20.4,1988.0,-84.2848,161.33438
20947,Lewis Cliff 88222,5.4,1988.0,-84.23510999999999,161.46197
20948,Lewis Cliff 88223,6.7,1988.0,-84.2825,161.35595
20949,Lewis Cliff 88224,4.3,1988.0,-84.23406,161.43604
20950,Lewis Cliff 88225,21.0,1988.0,-84.23236,161.42737
20951,Lewis Cliff 88226,9.8,1988.0,-84.2322,161.44726
20952,Lewis Cliff 88227,7.9,1988.0,-84.23496,161.46341999999999
20953,Lewis Cliff 88228,3.9,1988.0,-84.2393,161.47124
20954,Lewis Cliff 88229,3.4,1988.0,-84.235,161.46128000000002
20955,Lewis Cliff 88230,8.800000000000002,1988.0,-84.23553000000001,161.44093
20956,Lewis Cliff 88231,2.5,1988.0,-84.23589,161.49176
20957,Lewis Cliff 88232,6.0,1988.0,-84.23761999999999,161.42981
20958,Lewis Cliff 88233,12.8,1988.0,-84.23615,161.49567
20959,Lewis Cliff 88234,7.3,1988.0,-84.2348,161.45085
20960,Lewis Cliff 88236,9.1,1988.0,-84.23796999999999,161.42603
20961,Lewis Cliff 88237,5.2,1988.0,-84.23456,161.4599
20962,Lewis Cliff 88238,4.3,1988.0,-84.24263,161.4795
20963,Lewis Cliff 88239,5.3,1988.0,-84.23746,161.49296999999999
20964,Lewis Cliff 88240,9.8,1988.0,-84.2332,161.44568
20965,Lewis Cliff 88242,5.1,1988.0,-84.23683,161.46511999999998
20966,Lewis Cliff 88243,12.7,1988.0,-84.28206,161.34472
20967,Lewis Cliff 88244,3.9,1988.0,-84.2344,161.46298000000002
20968,Lewis Cliff 88245,6.3,1988.0,-84.2335,161.44783
20969,Lewis Cliff 88246,11.1,1988.0,-84.23484,161.46594
20970,Lewis Cliff 88247,10.5,1988.0,-84.23564,161.42242
20971,Lewis Cliff 88248,13.5,1988.0,-84.23477,161.43281000000002
20972,Lewis Cliff 88249,4.2,1988.0,-84.24101,161.45556000000002
20973,Lewis Cliff 88250,5.5,1988.0,-84.23863,161.42761000000002
20974,Lewis Cliff 88251,3.8,1988.0,-84.24231,161.45914
20975,Lewis Cliff 88252,1.8,1988.0,-84.23735,161.47098
20976,Lewis Cliff 88253,20.4,1988.0,-84.28408,161.34963
20977,Lewis Cliff 88254,13.5,1988.0,-84.23535,161.46533
20978,Lewis Cliff 88255,3.8,1988.0,-84.24221,161.45956999999999
20979,Lewis Cliff 88256,4.6,1988.0,-84.23735,161.50437
20980,Lewis Cliff 88257,9.4,1988.0,-84.2394,161.50343
20981,Lewis Cliff 88258,21.9,1988.0,-84.28331999999999,161.33978000000002
20982,Lewis Cliff 88259,22.1,1988.0,-84.2838,161.34972
20983,Lewis Cliff 88260,6.4,1988.0,-84.24183000000001,161.45447
20984,Lewis Cliff 88261,17.6,1988.0,-84.28456,161.33846
20985,Lewis Cliff 88262,13.6,1988.0,-84.27604000000001,161.34038
20986,Lewis Cliff 88263,8.800000000000002,1988.0,-84.2838,161.34398000000002
20987,Lewis Cliff 88264,16.5,1988.0,-84.23897,161.42395
20988,Lewis Cliff 88265,3.8,1988.0,-84.23203000000001,161.44298999999998
20989,Lewis Cliff 88266,16.8,1988.0,-84.23809,161.42085
20990,Lewis Cliff 88267,12.4,1988.0,-84.23486,161.45207
20991,Lewis Cliff 88268,2.7,1988.0,-84.23801,161.50106
20992,Lewis Cliff 88269,7.6,1988.0,-84.24248,161.48698000000002
20993,Lewis Cliff 88270,9.3,1988.0,-84.27904000000001,161.42701
20994,Lewis Cliff 88271,11.9,1988.0,-84.28605999999999,161.33796999999998
20995,Lewis Cliff 88272,3.1,1988.0,-84.23772,161.48391999999998
20996,Lewis Cliff 88273,4.1,1988.0,-84.23666,161.44728999999998
20997,Lewis Cliff 88274,6.0,1988.0,-84.23873,161.48049
20998,Lewis Cliff 88275,11.7,1988.0,-84.23543000000001,161.46274
20999,Lewis Cliff 88276,8.9,1988.0,-84.23183,161.45801
21000,Lewis Cliff 88277,5.2,1988.0,-84.23654,161.44034
21001,Lewis Cliff 88278,3.1,1988.0,-84.28415,161.34579
21002,Lewis Cliff 88279,11.6,1988.0,-84.23249,161.43758
21003,Lewis Cliff 88280,6.0,1988.0,-84.28238,161.359
21004,Lewis Cliff 88281,9.7,1988.0,-84.23664000000001,161.47099
21005,Lewis Cliff 88282,3.3,1988.0,-84.23753,161.46805
21006,Lewis Cliff 88283,8.1,1988.0,-84.23640999999999,161.45106
21007,Lewis Cliff 88284,2.4,1988.0,-84.24203,161.45386000000002
21008,Lewis Cliff 88285,3.9,1988.0,-84.23674,161.47003
21009,Lewis Cliff 88286,3.9,1988.0,-84.24289,161.48879
21010,Lewis Cliff 88287,10.0,1988.0,-84.23156,161.43132
21011,Lewis Cliff 88288,3.0,1988.0,-84.24055,161.46391
21012,Lewis Cliff 88289,16.0,1988.0,-84.23687,161.48269
21013,Lewis Cliff 88290,19.8,1988.0,-84.2363,161.42151
21014,Lewis Cliff 88291,24.2,1988.0,-84.23827,161.42347
21015,Lewis Cliff 88292,4.5,1988.0,-84.23506,161.46034
21016,Lewis Cliff 88293,19.9,1988.0,-84.23586,161.41952
21017,Lewis Cliff 88294,11.6,1988.0,-84.24091,161.45851000000002
21018,Lewis Cliff 88295,1.3,1988.0,-84.24262,161.48344
21019,Lewis Cliff 88296,3.8,1988.0,-84.28652,161.34566999999998
21020,Lewis Cliff 88297,20.0,1988.0,-84.23947,161.47461
21021,Lewis Cliff 88298,1.4,1988.0,-84.27834,161.42372
21022,Lewis Cliff 88299,27.0,1988.0,-84.23804,161.41633000000002
21023,Lewis Cliff 88300,86.1,1988.0,-84.26908,161.36101000000002
21024,Lewis Cliff 88301,29.8,1988.0,-84.26973000000001,161.40801000000002
21025,Lewis Cliff 88302,57.5,1988.0,-84.27537,161.33935
21026,Lewis Cliff 88303,28.2,1988.0,-84.27016,161.40541000000002
21027,Lewis Cliff 88304,30.2,1988.0,-84.27023,161.36818
21028,Lewis Cliff 88305,18.7,1988.0,-84.2881,161.34246000000002
21029,Lewis Cliff 88306,52.0,1988.0,-84.28848,161.376
21030,Lewis Cliff 88307,43.6,1988.0,-84.28888,161.33265
21031,Lewis Cliff 88308,20.0,1988.0,-84.26947,161.40292
21032,Lewis Cliff 88309,30.9,1988.0,-84.27022,161.34874
21033,Lewis Cliff 88310,32.9,1988.0,-84.25146,161.37793
21034,Lewis Cliff 88311,23.8,1988.0,-84.26438,161.39286
21035,Lewis Cliff 88312,32.1,1988.0,-84.27519000000001,161.40313
21036,Lewis Cliff 88313,32.0,1988.0,-84.2771,161.4052
21037,Lewis Cliff 88314,20.0,1988.0,-84.27256,161.40443
21038,Lewis Cliff 88315,25.1,1988.0,-84.29519,161.3213
21039,Lewis Cliff 88316,38.2,1988.0,-84.27618000000001,161.40151
21040,Lewis Cliff 88317,34.1,1988.0,-84.28193,161.33924
21041,Lewis Cliff 88318,23.2,1988.0,-84.26618,161.41493
21042,Lewis Cliff 88319,30.3,1988.0,-84.2895,161.32891
21043,Lewis Cliff 88320,105.2,1988.0,-84.26684,161.3574
21044,Lewis Cliff 88321,70.3,1988.0,-84.23722,161.4601
21045,Lewis Cliff 88322,32.8,1988.0,-84.23946,161.41144
21046,Lewis Cliff 88323,53.0,1988.0,-84.28265999999999,161.34163999999998
21047,Lewis Cliff 88324,48.2,1988.0,-84.23609,161.47294
21048,Lewis Cliff 88325,41.6,1988.0,-84.24124,161.49011000000002
21049,Lewis Cliff 88326,47.0,1988.0,-84.23478,161.44981
21050,Lewis Cliff 88327,48.5,1988.0,-84.24103000000001,161.49164
21051,Lewis Cliff 88328,43.1,1988.0,-84.28267,161.36279
21052,Lewis Cliff 88329,34.1,1988.0,-84.23886,161.50595
21053,Lewis Cliff 88330,30.0,1988.0,-84.23618,161.45516
21054,Lewis Cliff 88331,29.5,1988.0,-84.27284,161.40335
21055,Lewis Cliff 88332,23.9,1988.0,-84.27299000000001,161.4049
21056,Lewis Cliff 88333,40.5,1988.0,-84.28529,161.32588
21057,Lewis Cliff 88334,40.4,1988.0,-84.23663,161.44815
21058,Lewis Cliff 88335,19.0,1988.0,-84.29089,161.33098999999999
21059,Lewis Cliff 88336,29.8,1988.0,-84.23855999999999,161.42519
21060,Lewis Cliff 88337,25.6,1988.0,-84.27216999999999,161.40222
21061,Lewis Cliff 88338,9.1,1988.0,-84.28333,161.08333000000002
21062,Lewis Cliff 88339,26.7,1988.0,-84.25146,161.38461
21063,Lewis Cliff 88340,24.5,1988.0,-84.23524,161.44633000000002
21064,Lewis Cliff 88341,22.7,1988.0,-84.26980999999999,161.40412
21065,Lewis Cliff 88342,19.7,1988.0,-84.27378,161.40689
21066,Lewis Cliff 88343,28.1,1988.0,-84.26994,161.40738000000002
21067,Lewis Cliff 88344,26.6,1988.0,-84.26814,161.34362
21068,Lewis Cliff 88345,19.1,1988.0,-84.28941,161.33649
21069,Lewis Cliff 88346,18.2,1988.0,-84.26909,161.3713
21070,Lewis Cliff 88348,17.7,1988.0,-84.27105,161.4078
21071,Lewis Cliff 88349,16.3,1988.0,-84.27479,161.40248
21072,Lewis Cliff 88350,13.1,1988.0,-84.25199,161.41068
21073,Lewis Cliff 88351,21.3,1988.0,-84.26916,161.38568999999998
21074,Lewis Cliff 88352,11.0,1988.0,-84.25549000000001,161.38818999999998
21075,Lewis Cliff 88353,13.2,1988.0,-84.25381,161.39348999999999
21076,Lewis Cliff 88354,8.7,1988.0,-84.251,161.40528
21077,Lewis Cliff 88355,18.3,1988.0,-84.27045,161.40509
21078,Lewis Cliff 88356,9.2,1988.0,-84.25133000000001,161.38723000000002
21079,Lewis Cliff 88357,13.5,1988.0,-84.27422,161.39633
21080,Lewis Cliff 88358,14.5,1988.0,-84.24585,161.40079
21081,Lewis Cliff 88359,17.9,1988.0,-84.25283,161.4517
21082,Lewis Cliff 88360,18.3,1988.0,-84.25147,161.38936
21083,Lewis Cliff 88361,14.6,1988.0,-84.25434,161.39192
21084,Lewis Cliff 88362,16.7,1988.0,-84.25081999999999,161.40652
21085,Lewis Cliff 88363,11.2,1988.0,-84.25176,161.38343999999998
21086,Lewis Cliff 88365,4.4,1988.0,-84.25582,161.40523000000002
21087,Lewis Cliff 88366,3.6,1988.0,-84.25305999999999,161.42748
21088,Lewis Cliff 88367,14.0,1988.0,-84.25138000000001,161.38948
21089,Lewis Cliff 88368,22.3,1988.0,-84.25157,161.37715
21090,Lewis Cliff 88369,33.2,1988.0,-84.25316,161.45498999999998
21091,Lewis Cliff 88370,4.0,1988.0,-84.23976,161.45238
21092,Lewis Cliff 88371,6.6,1988.0,-84.2393,161.45625
21093,Lewis Cliff 88372,8.7,1988.0,-84.24146,161.4745
21094,Lewis Cliff 88373,4.2,1988.0,-84.24226,161.43806
21095,Lewis Cliff 88374,13.2,1988.0,-84.23846999999999,161.43368999999998
21096,Lewis Cliff 88375,12.9,1988.0,-84.24076,161.43594
21097,Lewis Cliff 88376,7.9,1988.0,-84.23754,161.46153999999999
21098,Lewis Cliff 88377,3.9,1988.0,-84.24203,161.44333999999998
21099,Lewis Cliff 88378,9.6,1988.0,-84.23775,161.45147
21100,Lewis Cliff 88379,11.4,1988.0,-84.2384,161.43169
21101,Lewis Cliff 88381,1.7,1988.0,-84.24343,161.43663999999998
21102,Lewis Cliff 88382,4.1,1988.0,-84.23838,161.456
21103,Lewis Cliff 88383,10.7,1988.0,-84.23886,161.44105
21104,Lewis Cliff 88384,10.7,1988.0,-84.23963,161.4443
21105,Lewis Cliff 88385,3.1,1988.0,-84.24278000000001,161.42591000000002
21106,Lewis Cliff 88386,7.3,1988.0,-84.24353,161.44253
21107,Lewis Cliff 88387,15.8,1988.0,-84.24025,161.43393999999998
21108,Lewis Cliff 88388,3.8,1988.0,-84.24348,161.44685
21109,Lewis Cliff 88390,8.2,1988.0,-84.23756999999999,161.44826
21110,Lewis Cliff 88391,15.7,1988.0,-84.23971,161.43717
21111,Lewis Cliff 88392,8.1,1988.0,-84.23689,161.43716
21112,Lewis Cliff 88393,12.2,1988.0,-84.24173,161.43651
21113,Lewis Cliff 88394,3.0,1988.0,-84.23723000000001,161.43878
21114,Lewis Cliff 88395,16.8,1988.0,-84.23686,161.43795
21115,Lewis Cliff 88396,6.1,1988.0,-84.23824,161.46329
21116,Lewis Cliff 88397,4.0,1988.0,-84.24242,161.46873
21117,Lewis Cliff 88398,7.5,1988.0,-84.24070999999999,161.44273
21118,Lewis Cliff 88399,7.0,1988.0,-84.23827,161.44772
21119,Lewis Cliff 88401,3.9,1988.0,-84.23986,161.43715
21120,Lewis Cliff 88402,3.6,1988.0,-84.24302,161.43479
21121,Lewis Cliff 88403,3.6,1988.0,-84.23906,161.43889
21122,Lewis Cliff 88404,1.3,1988.0,-84.23548000000001,161.61552
21123,Lewis Cliff 88405,3.8,1988.0,-84.23903,161.46376
21124,Lewis Cliff 88406,4.4,1988.0,-84.23785,161.44366000000002
21125,Lewis Cliff 88407,5.6,1988.0,-84.24231999999999,161.43171999999998
21126,Lewis Cliff 88408,3.2,1988.0,-84.24124,161.44208
21127,Lewis Cliff 88409,24.2,1988.0,-84.23782,161.46436
21128,Lewis Cliff 88410,6.2,1988.0,-84.24356999999999,161.44753
21129,Lewis Cliff 88412,11.3,1988.0,-84.23832,161.43635
21130,Lewis Cliff 88413,5.8,1988.0,-84.24595,161.46706
21131,Lewis Cliff 88414,7.3,1988.0,-84.24206,161.44083999999998
21132,Lewis Cliff 88415,7.4,1988.0,-84.23729,161.45043
21133,Lewis Cliff 88416,11.1,1988.0,-84.23734,161.44746
21134,Lewis Cliff 88417,6.8,1988.0,-84.2424,161.43913
21135,Lewis Cliff 88418,21.7,1988.0,-84.23857,161.44248000000002
21136,Lewis Cliff 88419,2.0,1988.0,-84.23809,161.44635
21137,Lewis Cliff 88420,5.8,1988.0,-84.24349000000001,161.44035
21138,Lewis Cliff 88421,11.9,1988.0,-84.23937,161.44369
21139,Lewis Cliff 88422,5.5,1988.0,-84.24255,161.4343
21140,Lewis Cliff 88423,3.6,1988.0,-84.23754,161.44435
21141,Lewis Cliff 88424,8.1,1988.0,-84.24138,161.44118
21142,Lewis Cliff 88425,8.800000000000002,1988.0,-84.23725,161.44913
21143,Lewis Cliff 88426,4.6,1988.0,-84.2439,161.43669
21144,Lewis Cliff 88427,11.4,1988.0,-84.24292,161.44111999999998
21145,Lewis Cliff 88428,6.5,1988.0,-84.24819000000001,161.38562
21146,Lewis Cliff 88429,13.9,1988.0,-84.28742,161.32654
21147,Lewis Cliff 88430,12.7,1988.0,-84.25076999999999,161.37561000000002
21148,Lewis Cliff 88431,4.8,1988.0,-84.25064,161.42843
21149,Lewis Cliff 88432,1.3,1988.0,-84.2497,161.38334
21150,Lewis Cliff 88433,14.7,1988.0,-84.23964000000001,161.47393
21151,Lewis Cliff 88434,3.8,1988.0,-84.23605,161.4952
21152,Lewis Cliff 88435,6.6,1988.0,-84.24916999999999,161.38357
21153,Lewis Cliff 88436,8.3,1988.0,-84.24641,161.43001
21154,Lewis Cliff 88437,4.2,1988.0,-84.24277,161.48895
21155,Lewis Cliff 88438,13.5,1988.0,-84.28158,161.34122
21156,Lewis Cliff 88439,6.7,1988.0,-84.24991,161.38311000000002
21157,Lewis Cliff 88440,19.0,1988.0,-84.24694000000001,161.39456
21158,Lewis Cliff 88441,11.9,1988.0,-84.25091,161.38536000000002
21159,Lewis Cliff 88442,6.5,1988.0,-84.24801,161.39405
21160,Lewis Cliff 88443,10.7,1988.0,-84.24854,161.42989
21161,Lewis Cliff 88444,12.9,1988.0,-84.24913000000001,161.41599
21162,Lewis Cliff 88445,9.9,1988.0,-84.24824,161.39389
21163,Lewis Cliff 88447,10.1,1988.0,-84.25009,161.42383
21164,Lewis Cliff 88448,6.5,1988.0,-84.25072,161.38765
21165,Lewis Cliff 88449,1.7,1988.0,-84.2509,161.43148
21166,Lewis Cliff 88450,25.2,1988.0,-84.23719,161.45158999999998
21167,Lewis Cliff 88451,7.6,1988.0,-84.25089,161.38403
21168,Lewis Cliff 88452,13.4,1988.0,-84.24884,161.42585
21169,Lewis Cliff 88453,10.3,1988.0,-84.24695,161.41842
21170,Lewis Cliff 88454,4.6,1988.0,-84.24828000000001,161.43777
21171,Lewis Cliff 88455,4.3,1988.0,-84.24651999999999,161.44252
21172,Lewis Cliff 88456,6.9,1988.0,-84.24779000000001,161.44123000000002
21173,Lewis Cliff 88457,4.6,1988.0,-84.24806,161.41293000000002
21174,Lewis Cliff 88458,3.3,1988.0,-84.24676,161.46262
21175,Lewis Cliff 88459,5.2,1988.0,-84.25083000000001,161.37802
21176,Lewis Cliff 88460,7.7,1988.0,-84.24855,161.4377
21177,Lewis Cliff 88461,11.2,1988.0,-84.24909,161.38358
21178,Lewis Cliff 88462,8.1,1988.0,-84.25012,161.38838
21179,Lewis Cliff 88463,15.3,1988.0,-84.2492,161.38101
21180,Lewis Cliff 88464,8.4,1988.0,-84.24915,161.40461000000002
21181,Lewis Cliff 88465,4.7,1988.0,-84.24135,161.46528999999998
21182,Lewis Cliff 88466,5.4,1988.0,-84.24829,161.39342
21183,Lewis Cliff 88467,6.6,1988.0,-84.29766,161.28768
21184,Lewis Cliff 88468,12.8,1988.0,-84.24813,161.42359
21185,Lewis Cliff 88469,3.3,1988.0,-84.2484,161.45831
21186,Lewis Cliff 88470,3.2,1988.0,-84.23541,161.48537
21187,Lewis Cliff 88471,5.1,1988.0,-84.24785,161.39529
21188,Lewis Cliff 88472,3.3,1988.0,-84.24831999999999,161.45039
21189,Lewis Cliff 88473,3.3,1988.0,-84.28333,161.08333000000002
21190,Lewis Cliff 88474,4.6,1988.0,-84.24709,161.44378
21191,Lewis Cliff 88475,9.7,1988.0,-84.24749,161.46423000000001
21192,Lewis Cliff 88476,8.9,1988.0,-84.24908,161.38143
21193,Lewis Cliff 88477,12.3,1988.0,-84.24937,161.40723
21194,Lewis Cliff 88478,14.5,1988.0,-84.25033,161.38099
21195,Lewis Cliff 88479,4.2,1988.0,-84.24764,161.38951
21196,Lewis Cliff 88480,4.6,1988.0,-84.2482,161.38706000000002
21197,Lewis Cliff 88481,7.2,1988.0,-84.24904000000001,161.37913999999998
21198,Lewis Cliff 88482,4.9,1988.0,-84.24762,161.42705
21199,Lewis Cliff 88483,3.8,1988.0,-84.24831,161.42963999999998
21200,Lewis Cliff 88484,8.4,1988.0,-84.24814,161.40106
21201,Lewis Cliff 88485,7.2,1988.0,-84.24695,161.44572
21202,Lewis Cliff 88486,11.1,1988.0,-84.24922,161.37585
21203,Lewis Cliff 88487,11.0,1988.0,-84.24721,161.43094
21204,Lewis Cliff 88488,5.0,1988.0,-84.24794,161.40963
21205,Lewis Cliff 88489,4.5,1988.0,-84.24828000000001,161.46053999999998
21206,Lewis Cliff 88490,19.4,1988.0,-84.24795,161.38673
21207,Lewis Cliff 88491,5.8,1988.0,-84.25027,161.38805
21208,Lewis Cliff 88492,13.1,1988.0,-84.24769,161.39356999999998
21209,Lewis Cliff 88493,3.3,1988.0,-84.24774000000001,161.436
21210,Lewis Cliff 88494,4.0,1988.0,-84.24823,161.42196
21211,Lewis Cliff 88495,12.2,1988.0,-84.25064,161.38747
21212,Lewis Cliff 88496,3.0,1988.0,-84.25107,161.43008999999998
21213,Lewis Cliff 88497,9.7,1988.0,-84.25055,161.3855
21214,Lewis Cliff 88498,6.5,1988.0,-84.24944,161.38801999999998
21215,Lewis Cliff 88499,3.3,1988.0,-84.25171,161.42745
21216,Lewis Cliff 88500,16.0,1988.0,-84.24811,161.39274
21217,Lewis Cliff 88501,3.3,1988.0,-84.24834,161.3951
21218,Lewis Cliff 88502,3.2,1988.0,-84.24618000000001,161.42643999999999
21219,Lewis Cliff 88503,7.4,1988.0,-84.2508,161.38827
21220,Lewis Cliff 88504,13.5,1988.0,-84.2476,161.39109
21221,Lewis Cliff 88505,10.6,1988.0,-84.24774000000001,161.4039
21222,Lewis Cliff 88506,26.2,1988.0,-84.28876,161.33559
21223,Lewis Cliff 88507,23.1,1988.0,-84.2906,161.3303
21224,Lewis Cliff 88509,14.5,1988.0,-84.24683,161.39533
21225,Lewis Cliff 88510,5.4,1988.0,-84.24613000000001,161.41065
21226,Lewis Cliff 88511,3.2,1988.0,-84.24925999999999,161.44111999999998
21227,Lewis Cliff 88512,9.8,1988.0,-84.2504,161.40409
21228,Lewis Cliff 88513,9.2,1988.0,-84.24974,161.4041
21229,Lewis Cliff 88514,6.7,1988.0,-84.24683,161.39532
21230,Lewis Cliff 88515,7.6,1988.0,-84.24937,161.39739
21231,Lewis Cliff 88516,13.2,1988.0,-84.24341,161.50155
21232,Lewis Cliff 88517,7.5,1988.0,-84.2491,161.43296
21233,Lewis Cliff 88518,3.1,1988.0,-84.25055,161.44703
21234,Lewis Cliff 88519,3.6,1988.0,-84.25041,161.4328
21235,Lewis Cliff 88520,3.1,1988.0,-84.25050999999999,161.40302
21236,Lewis Cliff 88521,25.3,1988.0,-84.25066,161.40771
21237,Lewis Cliff 88523,7.2,1988.0,-84.24659,161.41231000000002
21238,Lewis Cliff 88524,8.7,1988.0,-84.24977,161.39898
21239,Lewis Cliff 88526,7.1,1988.0,-84.23679,161.44687
21240,Lewis Cliff 88527,8.0,1988.0,-84.24746999999999,161.3751
21241,Lewis Cliff 88528,6.9,1988.0,-84.24963000000001,161.42926
21242,Lewis Cliff 88529,14.4,1988.0,-84.25134,161.42621
21243,Lewis Cliff 88530,6.9,1988.0,-84.25055,161.40313999999998
21244,Lewis Cliff 88531,17.1,1988.0,-84.25099,161.45854
21245,Lewis Cliff 88532,10.7,1988.0,-84.24659,161.41187
21246,Lewis Cliff 88533,2.0,1988.0,-84.24916999999999,161.45633999999998
21247,Lewis Cliff 88534,3.6,1988.0,-84.25032,161.44414
21248,Lewis Cliff 88535,9.2,1988.0,-84.26383,161.35011
21249,Lewis Cliff 88536,2.6,1988.0,-84.25112,161.4443
21250,Lewis Cliff 88537,2.9,1988.0,-84.25227,161.46706
21251,Lewis Cliff 88538,10.1,1988.0,-84.25159000000001,161.4063
21252,Lewis Cliff 88539,5.9,1988.0,-84.25191,161.41098
21253,Lewis Cliff 88540,11.1,1988.0,-84.25034000000001,161.40573999999998
21254,Lewis Cliff 88541,7.4,1988.0,-84.25048000000001,161.40201000000002
21255,Lewis Cliff 88542,3.1,1988.0,-84.24736999999999,161.37612
21256,Lewis Cliff 88543,11.3,1988.0,-84.24892,161.36982
21257,Lewis Cliff 88544,18.9,1988.0,-84.23969,161.51438000000002
21258,Lewis Cliff 88545,18.4,1988.0,-84.28379,161.32766
21259,Lewis Cliff 88546,1.6,1988.0,-84.23877,161.48428
21260,Lewis Cliff 88547,15.1,1988.0,-84.24906,161.40958999999998
21261,Lewis Cliff 88548,13.8,1988.0,-84.25005999999999,161.39479
21262,Lewis Cliff 88549,4.9,1988.0,-84.24955,161.38592
21263,Lewis Cliff 88550,4.2,1988.0,-84.28652,161.34566999999998
21264,Lewis Cliff 88551,8.6,1988.0,-84.25147,161.38242
21265,Lewis Cliff 88552,2.9,1988.0,-84.25341,161.42077
21266,Lewis Cliff 88553,2.5,1988.0,-84.2452,161.4456
21267,Lewis Cliff 88554,7.6,1988.0,-84.25285,161.39952
21268,Lewis Cliff 88555,6.7,1988.0,-84.25203,161.4034
21269,Lewis Cliff 88556,3.9,1988.0,-84.25368,161.4615
21270,Lewis Cliff 88557,8.7,1988.0,-84.25115,161.37117
21271,Lewis Cliff 88558,1.4,1988.0,-84.24515,161.44419
21272,Lewis Cliff 88559,4.1,1988.0,-84.24446999999999,161.43169
21273,Lewis Cliff 88560,0.9,1988.0,-84.24499,161.45477
21274,Lewis Cliff 88561,10.7,1988.0,-84.24433,161.44455
21275,Lewis Cliff 88562,3.1,1988.0,-84.25509,161.40797
21276,Lewis Cliff 88564,6.5,1988.0,-84.28333,161.08333000000002
21277,Lewis Cliff 88565,14.9,1988.0,-84.2536,161.40318
21278,Lewis Cliff 88566,10.6,1988.0,-84.25102,161.37055
21279,Lewis Cliff 88567,9.7,1988.0,-84.25137,161.36952
21280,Lewis Cliff 88568,3.4,1988.0,-84.25553000000001,161.40431999999998
21281,Lewis Cliff 88569,3.0,1988.0,-84.25439,161.3875
21282,Lewis Cliff 88570,9.5,1988.0,-84.24623000000001,161.41018
21283,Lewis Cliff 88571,2.7,1988.0,-84.25124,161.44914
21284,Lewis Cliff 88572,10.1,1988.0,-84.24715,161.41938000000002
21285,Lewis Cliff 88573,6.1,1988.0,-84.24958000000001,161.3836
21286,Lewis Cliff 88574,13.7,1988.0,-84.25010999999999,161.40498
21287,Lewis Cliff 88575,3.4,1988.0,-84.251,161.43876
21288,Lewis Cliff 88576,6.5,1988.0,-84.24623000000001,161.40761
21289,Lewis Cliff 88577,5.9,1988.0,-84.25061,161.40731
21290,Lewis Cliff 88578,5.8,1988.0,-84.24885,161.37186
21291,Lewis Cliff 88579,6.0,1988.0,-84.24937,161.39646000000002
21292,Lewis Cliff 88580,3.2,1988.0,-84.24904000000001,161.46363
21293,Lewis Cliff 88581,9.2,1988.0,-84.2466,161.40761
21294,Lewis Cliff 88582,1.4,1988.0,-84.25086,161.46048000000002
21295,Lewis Cliff 88583,6.0,1988.0,-84.24968,161.40339
21296,Lewis Cliff 88584,4.5,1988.0,-84.24616999999999,161.40878
21297,Lewis Cliff 88585,4.3,1988.0,-84.25115,161.45757
21298,Lewis Cliff 88586,6.4,1988.0,-84.25191,161.43067
21299,Lewis Cliff 88587,4.1,1988.0,-84.24748000000001,161.41356000000002
21300,Lewis Cliff 88588,10.0,1988.0,-84.24849,161.38293000000002
21301,Lewis Cliff 88589,11.0,1988.0,-84.24693,161.407
21302,Lewis Cliff 88590,11.8,1988.0,-84.25108,161.41353999999998
21303,Lewis Cliff 88591,2.7,1988.0,-84.25022,161.40597
21304,Lewis Cliff 88593,4.3,1988.0,-84.25049,161.37013000000002
21305,Lewis Cliff 88594,5.4,1988.0,-84.25191,161.40714
21306,Lewis Cliff 88595,5.0,1988.0,-84.25076,161.41866000000002
21307,Lewis Cliff 88596,8.9,1988.0,-84.25231,161.45413
21308,Lewis Cliff 88598,2.8,1988.0,-84.25299,161.40173000000001
21309,Lewis Cliff 88599,8.5,1988.0,-84.25083000000001,161.41339
21310,Lewis Cliff 88600,3.8,1988.0,-84.27332,161.408
21311,Lewis Cliff 88601,10.6,1988.0,-84.28975,161.33605
21312,Lewis Cliff 88602,4.2,1988.0,-84.26985,161.37707
21313,Lewis Cliff 88603,6.2,1988.0,-84.26912,161.3885
21314,Lewis Cliff 88604,4.7,1988.0,-84.26873,161.40963
21315,Lewis Cliff 88605,12.3,1988.0,-84.27367,161.38798
21316,Lewis Cliff 88606,2.7,1988.0,-84.27551,161.40034
21317,Lewis Cliff 88607,7.0,1988.0,-84.26905,161.42376000000002
21318,Lewis Cliff 88608,2.8,1988.0,-84.26959000000001,161.41655
21319,Lewis Cliff 88609,7.0,1988.0,-84.26849,161.42488
21320,Lewis Cliff 88610,1.5,1988.0,-84.26939,161.3959
21321,Lewis Cliff 88611,2.6,1988.0,-84.27043,161.41801999999998
21322,Lewis Cliff 88612,4.3,1988.0,-84.28803,161.34058000000002
21323,Lewis Cliff 88613,8.3,1988.0,-84.26951,161.36453999999998
21324,Lewis Cliff 88614,8.9,1988.0,-84.26735,161.36541
21325,Lewis Cliff 88615,12.1,1988.0,-84.26850999999999,161.37063
21326,Lewis Cliff 88616,14.7,1988.0,-84.26979,161.37878999999998
21327,Lewis Cliff 88617,3.2,1988.0,-84.26961,161.37881000000002
21328,Lewis Cliff 88618,13.0,1988.0,-84.2695,161.37171
21329,Lewis Cliff 88619,5.1,1988.0,-84.26995,161.37761
